src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,ip_version,bidirectional_first_seen_ms,bidirectional_last_seen_ms,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,application_name,application_category_name,ts,uid,service,conn_state,missed_bytes,history,version,cipher,curve,server_name,resumed,established,cert_chain_fuids,subject,issuer,server_certificate.version,server_certificate.serial,server_certificate.subject,server_certificate.issuer,server_certificate.not_valid_before,server_certificate.not_valid_after,server_certificate.key_alg,server_certificate.sig_alg,server_certificate.key_type,server_certificate.key_length,server_certificate.exponent,server_basic_constraints.ca
192.168.56.105,192.168.56.107,60826,443,6,1634441796,5065468.0,11597.743782015796,6.909529386031063,3.356057130357945,3.5534722556731184,17,18,2147,56601,787.0,60.0,126.29411764705884,173.28479268869103,11995.0,54.0,3144.5,3961.5611295716913,11995,54,1678.5142857142855,3218.897365526885,10361300.24979592,340,360,20,4,148984.35294117648,4960294.0,0.0,837588.6660742562,5065435.0,4961801.0,0.0,316589.6875,1199510.6897750911,5065426.0,5004470.0,356.0,297966.23529411765,1176648.291654809,0,0,0,0,1,0,0,0,0,0,0,1.0588235294117647,1678.5142857142855,29200,0,18206.0,70.0,9138.0,9068.0,4916118.0,17906.0,1244607.5,2119749.463474104,0.0,0.0,54111.0,9.0,0.0,1573451.5847630126,126.29411764705884,3144.5,0,17,18,2147,56601,4,1634441796800,1634441801866,1634441796800,1634441801866,5066,1634441796800,1634441801866,5066,TLS,Web,1634441796.800636,CeJquJac9NMH8Ixfc,ssl,RSTR,0,ShADadfRr,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FAZgfv38DsaSvayPI3,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,60828,443,6,1634441802,5050224.0,10846.647594245323,5.940330567515421,2.77215426484053,3.1681763026748917,14,16,1882,52896,714.0,66.0,134.42857142857142,170.4497053116148,13098.0,66.0,3306.0,4020.910748822958,13098,66,1825.9333333333332,3337.6464255852843,11139883.662222223,280,320,20,3,174145.6551724138,4998669.0,1.0,911762.2846668508,5050224.0,5000415.0,1.0,388478.7692307693,1331372.9853640771,5048584.0,5002302.0,139.0,336572.26666666666,1246985.7309580552,0,0,0,0,1,0,0,0,0,0,0,1.1428571428571428,1825.9333333333332,29200,503,25952.0,76.0,10084.333333333334,11347.26646475803,4995036.0,7407.0,1676256.6666666667,2346744.0833518445,0.0,0.0,50526.0,8.0,0.0,3848720.2925045695,134.42857142857142,3306.0,0,14,16,1882,52896,4,1634441802620,1634441807670,1634441802620,1634441807670,5050,1634441802620,1634441807668,5048,TLS,Web,1634441802.62038,CV1CNT35Ute7abWOHi,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FYbRhL3xyBTJqNdtl1,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,60830,443,6,1634441804,10409123.0,5873.405473256489,3.2663654757466123,1.5371131650572292,1.729252310689383,16,18,2681,58456,733.0,66.0,167.5625,216.81615736321405,11995.0,66.0,3247.555555555556,3795.707125193791,11995,66,1798.1470588235295,3164.324294866059,10012948.243079582,320,360,20,4,315427.9696969697,5003369.0,1.0,1061634.8420300698,10409123.0,5007045.0,1.0,693941.5333333333,1489958.245509131,10405578.0,5005105.0,178.0,612092.8235294118,1416877.0531964777,0,0,0,0,1,0,0,0,0,0,0,1.125,1798.1470588235295,29200,501,3680702.0,40.0,1076027.4,1388878.7395067434,5001633.0,91684.0,2076685.2,1943849.6723462336,0.0,0.0,50526.0,8.0,0.0,514076.4104390293,167.5625,3247.555555555556,0,16,18,2681,58456,4,1634441804647,1634441815056,1634441804647,1634441815056,10409,1634441804647,1634441815053,10406,TLS,Web,1634441804.647411,CzT4Tz2kWG81Pdzzx5,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,Fc2b7o93ThxMyMDYg,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,60836,443,6,1634441811,5220194.0,11042.309921815166,5.746912854196606,2.6818926652917496,3.0650201889048567,14,16,1906,55737,738.0,66.0,136.14285714285714,176.29069221959878,13098.0,66.0,3483.5625,4167.9413528855885,13098,66,1921.4333333333332,3473.9434334613006,12068282.97888889,280,320,20,3,180006.6896551724,5004003.0,1.0,912086.2328088586,5220194.0,5005816.0,1.0,401553.3846153846,1329782.722887843,5218485.0,5007177.0,110.0,347899.0,1245869.1673890962,0,0,0,0,1,0,0,0,0,0,0,1.1428571428571428,1921.4333333333332,29200,503,151764.0,71.0,38266.0,57227.90351568018,5000829.0,5710.0,865865.1666666666,1849906.270413217,0.0,0.0,53367.0,8.0,0.0,292749.1552200816,136.14285714285714,3483.5625,0,14,16,1906,55737,4,1634441811987,1634441817207,1634441811987,1634441817207,5220,1634441811987,1634441817205,5218,TLS,Web,1634441811.987126,CC800h1x3Tnjpmlapl,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FrEKCV138ohG2gwHs6,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,60850,443,6,1634441814,5037024.0,1438.9449007985668,3.375008735316727,1.5882394048549302,1.7867693304617966,8,9,1499,5749,727.0,66.0,187.375,215.48198155530312,3907.0,66.0,638.7777777777778,1197.3345190953462,3907,66,426.3529411764706,911.9130467562632,831585.4048442906,160,180,20,3,314814.0,5004268.0,18.0,1210820.0654613697,5037024.0,5006093.0,466.0,719574.8571428572,1749976.3936910226,5035350.0,5006126.0,195.0,629418.75,1654249.9844322766,0,0,0,0,1,0,0,0,0,0,0,1.125,426.3529411764706,29200,503,17276.0,63.0,8669.5,8606.5,5002410.0,19071.0,2510740.5,2491669.5,0.0,0.0,0.0,0.0,0.0,0.0,187.375,638.7777777777778,0,8,9,1499,5749,4,1634441814542,1634441819579,1634441814542,1634441819579,5037,1634441814542,1634441819577,5035,TLS,Web,1634441814.542114,CYfYf5xJeIAC8kWgl,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,F0Efgt45g3BXUqIXw8,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,60892,443,6,1634441817,9833428.0,16462.011009792313,6.101636174078867,2.847430214570138,3.2542059595087287,28,32,4149,157729,738.0,66.0,148.17857142857142,205.7243394120652,15994.0,66.0,4929.03125,4532.424961350539,15994,66,2697.9666666666667,4082.2411694503735,16664692.965555554,560,640,20,5,166668.2711864407,5001295.0,0.0,731665.1122473958,9833428.0,5003058.0,0.0,364201.037037037,1048157.5011765657,9831740.0,5003860.0,96.0,317152.9032258064,987333.1022196125,0,0,0,0,1,0,0,0,0,0,0,1.1428571428571428,2697.9666666666667,29200,501,2036149.0,21.0,595417.0,819379.4028224959,4998730.0,5005.0,1084954.3333333333,1584151.8948629894,0.0,0.0,51434.333333333336,7.666666666666667,0.0,210481.5883343905,148.17857142857142,4929.03125,0,28,32,4149,157729,4,1634441817649,1634441827482,1634441817649,1634441827482,9833,1634441817649,1634441827481,9832,TLS,Web,1634441817.649326,C5pCW448RhBlmWV4U2,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FC6HUO3y421CnvPCFb,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,60930,443,6,1634441824,5043903.0,782.7271856734754,3.568664980274204,1.784332490137102,1.784332490137102,9,9,1597,2351,759.0,66.0,177.44444444444446,216.2468297062981,1083.0,66.0,261.22222222222223,325.7677351794536,1083,66,219.33333333333331,279.63964907239694,78198.33333333331,180,180,20,3,296700.17647058825,4964760.0,11.0,1167068.0807527008,5043903.0,4966139.0,596.0,630487.875,1638872.0541508447,5042080.0,5006455.0,194.0,630260.0,1654068.295756708,0,0,0,0,1,0,0,0,0,0,0,1.0,219.33333333333331,29200,503,0.0,0.0,0.0,0.0,4923065.0,14334.0,1654892.6666666667,2310952.861704501,0.0,0.0,0.0,0.0,0.0,0.0,177.44444444444446,261.22222222222223,0,9,9,1597,2351,4,1634441824372,1634441829416,1634441824372,1634441829416,5044,1634441824372,1634441829414,5042,TLS,Web,1634441824.372612,CjjiIg4IVinuAWmOJj,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FEA5gt1excu9M5MQOk,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,60932,443,6,1634441828,5054096.0,10838.931433039656,5.935779613208771,2.770030486164093,3.165749127044678,14,16,1882,52899,714.0,66.0,134.42857142857142,170.4497053116148,13098.0,66.0,3306.1875,4020.870105131941,13098,66,1826.0333333333333,3337.664657444717,11140005.365555558,280,320,20,3,174279.1724137931,5006284.0,10.0,913171.6026879773,5054096.0,5007849.0,320.0,388776.6153846154,1333426.4661335726,5052994.0,5008489.0,82.0,336866.26666666666,1248555.100666231,0,0,0,0,1,0,0,0,0,0,0,1.1428571428571428,1826.0333333333333,29200,503,19608.0,22.0,8558.666666666666,8190.969390466281,5004079.0,6882.0,1677305.3333333333,2352391.235070155,0.0,0.0,50529.0,8.0,0.0,3017737.697085523,134.42857142857142,3306.1875,0,14,16,1882,52899,4,1634441828039,1634441833093,1634441828039,1634441833093,5054,1634441828039,1634441833092,5053,TLS,Web,1634441828.039509,CbguZf4UEHVRvcjQee,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,F1unJT3aCDggmAOMUe,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,60934,443,6,1634441829,5121762.0,11171.155551546515,6.052604552886291,2.9286796223643345,3.123924930521957,15,16,1975,55241,741.0,66.0,131.66666666666666,171.91806834135332,13098.0,66.0,3452.5625,4134.122351974328,13098,66,1845.6774193548388,3404.3595711220214,11589664.089490114,300,320,20,3,170725.4,5004623.0,0.0,897723.1299387207,5121762.0,5005956.0,0.0,365840.1428571429,1287064.716582651,5120745.0,5005777.0,68.0,341383.0,1246733.9176304354,0,0,0,0,1,0,0,0,0,0,0,1.0666666666666669,1845.6774193548388,29200,503,65365.00000000001,658.0,25520.5,25331.37758295036,5003469.0,6323.0,1276347.25,2151960.278454086,0.0,0.0,52871.0,8.0,0.0,746185.8725566297,131.66666666666666,3452.5625,0,15,16,1975,55241,4,1634441829962,1634441835084,1634441829962,1634441835084,5122,1634441829962,1634441835083,5121,TLS,Web,1634441829.962808,CmPy382at4RJp1m1ci,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,F70YuE4vULUE7Q4hld,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,60936,443,6,1634441830,6746572.0,2894.2105709388416,4.446702710650683,2.371574779013698,2.075127931636985,16,14,3833,15693,760.0,66.0,239.5625,262.1950535264729,4410.0,66.0,1120.928571428571,1462.577981524683,4410,66,650.8666666666667,1108.2715291038664,1228265.7822222223,320,280,20,6,232640.41379310345,4963156.0,0.0,940645.3009012968,6746572.0,4964514.0,0.0,449771.4666666667,1270439.1792639198,6744979.0,5003799.0,119.0,518844.5384615384,1364862.7918643642,0,0,0,0,1,0,0,0,0,0,0,0.875,650.8666666666667,29200,501,1584708.0,45.0,333912.4,625598.0340831004,4922513.0,7344.0,1105438.0,1802292.770849768,0.0,0.0,0.0,0.0,0.0,0.0,239.5625,1120.928571428571,0,16,14,3833,15693,4,1634441830614,1634441837361,1634441830614,1634441837361,6747,1634441830614,1634441837359,6745,TLS,Web,1634441830.614542,CaVZEf1fEmHJDkGFI1,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FQXOJd1Pg97TIGarnd,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,60938,443,6,1634441836,5279686.0,11093.083944764898,6.060966504447424,2.84107804895973,3.219888455487694,15,17,1948,56620,714.0,66.0,129.86666666666667,165.55235492804752,15480.0,54.0,3330.5882352941176,4532.047389021012,15480,54,1830.25,3670.910258369169,13475582.125,300,340,20,3,170312.4516129032,4968641.0,0.0,876993.0746764062,5279599.0,4970592.0,0.0,377114.2142857143,1275852.9237335522,5279654.0,5010085.0,92.0,329978.375,1209649.82840081,0,0,0,0,1,0,0,0,0,0,0,1.1333333333333333,1830.25,29200,0,186758.0,89.0,70095.33333333333,83041.91299311182,4927197.0,24558.0,1726249.6666666667,2264919.8597454955,0.0,0.0,54196.0,8.0,0.0,229603.2062090645,129.86666666666667,3330.5882352941176,0,15,17,1948,56620,4,1634441836021,1634441841301,1634441836021,1634441841301,5280,1634441836021,1634441841301,5280,TLS,Web,1634441836.021618,CNT57vu5H2pSkTpEl,ssl,RSTR,0,ShADadfRr,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FgqPyc4RhQnwdZg38e,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,60940,443,6,1634441838,5309982.0,11733.749756590512,6.77968399892881,3.389841999464405,3.389841999464405,18,18,2213,60093,787.0,60.0,122.94444444444444,168.96793654491643,13098.0,66.0,3338.5,3920.405637317536,13098,60,1730.7222222222222,3206.8699139599858,10284014.645061726,360,360,20,4,151713.77142857143,5024703.0,0.0,836421.8402776739,5309982.0,5026381.0,0.0,312351.8823529412,1179498.1164963583,5308303.0,5026282.0,79.0,312253.1176470588,1179915.600892752,0,0,0,0,1,0,0,0,0,0,0,1.0,1730.7222222222222,29200,503,203161.0,71.0,74149.0,91559.4353120784,5023124.0,21208.0,1311752.0,2143478.76324586,0.0,0.0,57591.0,10.0,0.0,226807.65595463137,122.94444444444444,3338.5,0,18,18,2213,60093,4,1634441838716,1634441844026,1634441838716,1634441844026,5310,1634441838716,1634441844024,5308,TLS,Web,1634441838.716497,CYzzjr3C9I8EWtYTTk,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,Fte9AX3g9YhfVVnGOg,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,60942,443,6,1634441841,5179244.0,11576.979188468433,6.371586277842867,3.0892539528935115,3.282332324949356,16,17,2108,57852,814.0,60.0,131.75,184.1814662228532,13098.0,66.0,3403.058823529412,4071.448282145661,13098,60,1816.969696969697,3350.949657207988,11228863.605142333,320,340,20,4,161851.375,5004227.0,1.0,870047.0927608872,5179244.0,5005573.0,1.0,345282.93333333335,1245992.0957877953,5177751.0,5006088.0,201.0,323609.4375,1209477.885411406,0,0,0,0,1,0,0,0,0,0,0,1.0625,1816.969696969697,29200,503,135889.0,73.0,51263.333333333336,60276.79266148419,5002366.0,20079.0,1719290.3333333333,2321962.619193274,0.0,0.0,55416.0,9.0,0.0,383029.9008833409,131.75,3403.058823529412,0,16,17,2108,57852,4,1634441841561,1634441846740,1634441841561,1634441846740,5179,1634441841561,1634441846739,5178,TLS,Web,1634441841.561342,CnTZQP3Dlse2LvyhY8,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FlmwcR3w9CiFGFkJH5,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,60944,443,6,1634441841,13701858.0,8771.876047759362,4.889847785606887,2.408432491418317,2.481415294188569,33,34,5292,114899,833.0,66.0,160.36363636363637,229.2133871734025,10939.0,66.0,3379.3823529411766,3309.2968509826787,10939,66,1793.8955223880596,2858.8932527947723,8173270.630875474,660,680,20,6,207603.9090909091,5000802.0,0.0,823963.270826303,13701858.0,5001976.0,0.0,428183.0625,1142943.8110008934,13700656.0,5002227.0,86.0,415171.3939393939,1132871.9459334968,0,0,0,0,1,0,0,0,0,0,0,1.0303030303030305,1793.8955223880596,29200,501,3602646.0,333.0,1226717.857142857,1314932.9928360204,4999377.0,17864.0,1509684.5555555555,1726321.203881641,0.0,0.0,51215.5,10.0,0.0,145922.04365794486,160.36363636363637,3379.3823529411766,0,33,34,5292,114899,4,1634441841899,1634441855601,1634441841899,1634441855601,13702,1634441841900,1634441855600,13700,TLS,Web,1634441841.899993,C2LS5s4ET2VGXpWcce,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,Fte2Xb2GTf5VVPEVo6,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,60960,443,6,1634441850,5060076.0,3300.938562978106,4.940637255250712,2.3715058825203417,2.56913137273037,12,13,3115,13588,743.0,66.0,259.5833333333333,281.88042924064257,5160.0,66.0,1045.2307692307693,1631.9582457821432,5160,66,668.12,1255.831336446101,1577112.3456,240,260,20,5,210836.5,5000639.0,13.0,998764.593748113,5060076.0,5002298.0,621.0,460006.9090909091,1436426.070604683,5058497.0,5001721.0,121.0,421541.4166666667,1381007.327247787,0,0,0,0,1,0,0,0,0,0,0,1.0833333333333333,668.12,29200,501,30515.0,1375.0,14379.0,12100.742897304555,4999557.0,10819.0,1680342.0,2347053.397959379,0.0,0.0,0.0,0.0,0.0,0.0,259.5833333333333,1045.2307692307693,0,12,13,3115,13588,4,1634441850769,1634441855829,1634441850769,1634441855829,5060,1634441850769,1634441855827,5058,TLS,Web,1634441850.769436,CK4AOp4QTplNcaOg37,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FU0oWD29xA4WPfqHwc,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,60980,443,6,1634441852,5120930.0,798.0972206220354,3.5149865356487977,1.7574932678243989,1.7574932678243989,9,9,1681,2406,843.0,66.0,186.77777777777777,241.48557710682695,1083.0,66.0,267.3333333333333,330.83497060887896,1083,66,227.05555555555557,292.41379968618713,85505.83024691357,180,180,20,3,301231.17647058825,4962204.0,22.0,1165528.9591269523,5120930.0,4963375.0,472.0,640116.25,1634745.696175536,5119591.0,5005764.0,363.0,639948.875,1650469.6391864072,0,0,0,0,1,0,0,0,0,0,0,1.0,227.05555555555557,29200,502,61244.0,48.0,30646.0,30598.0,4918644.0,104756.0,2511700.0,2406944.0,0.0,0.0,0.0,0.0,0.0,0.0,186.77777777777777,267.3333333333333,0,9,9,1681,2406,4,1634441852854,1634441857975,1634441852854,1634441857975,5121,1634441852854,1634441857973,5119,TLS,Web,1634441852.854329,CdOARa4u9vvHJ5UIrl,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FMFb5h4aiTrg7orjPd,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,32804,443,6,1634441856,7185885.0,16321.580431637856,9.184672451618694,4.592336225809347,4.592336225809347,33,33,3860,113425,790.0,66.0,116.96969696969695,166.12727593324067,13098.0,66.0,3437.121212121212,3195.321207902464,13098,66,1777.0454545454545,2806.1877106905827,7874689.467630853,660,660,20,4,110552.07692307692,5004959.0,0.0,657184.4408320956,7185885.0,5006200.0,0.0,224558.90625,923095.9433381762,7184468.0,5006378.0,66.0,224514.625,925818.6363932109,0,0,0,0,1,0,0,0,0,0,0,1.0,1777.0454545454545,29200,501,1950706.0,79.0,419724.8,766112.2013808159,5003540.0,7956.0,1014775.0,1751986.6211511353,0.0,0.0,54966.5,12.0,0.0,917247.248667095,116.96969696969695,3437.121212121212,0,33,33,3860,113425,4,1634441856654,1634441863839,1634441856654,1634441863839,7185,1634441856654,1634441863838,7184,TLS,Web,1634441856.654025,ChWuSL1BanVu2xOn3i,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FB0pJz186pdtckN9r8,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
